text_to_annotate,uid,cluster_id,new_cluster_id,pca_x,pca_y,raw_annotations,analyses,annotation,confidence,guideline_improvement
NEON REVOLT is an AMAZING DIGGER!,2682a3c1-5f6c-4123-a7f6-a97b209674cb,2,0.0,-0.16513297491847115,-0.12522850223322704,"{
  ""analysis"": ""1. Assaults on Human Dignity: Checked for any demeaning or degrading language targeting individuals or groups based on protected characteristics (race, ethnicity, gender, religion, sexual orientation, etc.). The text 'NEON REVOLT is an AMAZING DIGGER!' does not reference any individual or group, nor does it contain any language that could be interpreted as demeaning or degrading. Not satisfied. Evidence: No mention of protected characteristics or negative language.\n2. Calls for Violence: Checked for incitement or encouragement of physical harm or violence. The text does not contain any language that could be interpreted as a call for violence. Not satisfied. Evidence: No violent or inciting language present.\n3. Vulgarity and/or Offensive Language: Checked for profanity, slurs, or other offensive language. The phrase 'AMAZING DIGGER' is not profane, a slur, or otherwise offensive in standard usage. Not satisfied. Evidence: No offensive language detected.\n\nAdditionally, the text is a short, contextless statement that does not provide sufficient information about the subject ('NEON REVOLT') or the meaning of 'DIGGER.' Without further context, it is ambiguous and lacks substantive analyzable content."",
  ""annotation"": ""-1"",
  ""confidence"": ""100"",
  ""edge_case_rule"": ""When the content is a fragmentary statement or slogan with ambiguous meaning and lacks analyzable context -> refuse to classify (-1)""
}","1. Assaults on Human Dignity: Checked for any demeaning or degrading language targeting individuals or groups based on protected characteristics (race, ethnicity, gender, religion, sexual orientation, etc.). The text 'NEON REVOLT is an AMAZING DIGGER!' does not reference any individual or group, nor does it contain any language that could be interpreted as demeaning or degrading. Not satisfied. Evidence: No mention of protected characteristics or negative language.
2. Calls for Violence: Checked for incitement or encouragement of physical harm or violence. The text does not contain any language that could be interpreted as a call for violence. Not satisfied. Evidence: No violent or inciting language present.
3. Vulgarity and/or Offensive Language: Checked for profanity, slurs, or other offensive language. The phrase 'AMAZING DIGGER' is not profane, a slur, or otherwise offensive in standard usage. Not satisfied. Evidence: No offensive language detected.

Additionally, the text is a short, contextless statement that does not provide sufficient information about the subject ('NEON REVOLT') or the meaning of 'DIGGER.' Without further context, it is ambiguous and lacks substantive analyzable content.",-1,100.0,"when **content lacks sufficient substantive analyzable text or context for meaningful assessment** due to non-analyzable elements (URLs, links, hashtags, metadata), fragmentary/ambiguous text, ambiguous intent/target, or generic content -> refuse to classify (-1)"
Mötley Crüe - 'Red Hot' - Military Salute Shout at the Devil album 1983 https://youtu.be/C60yP9VH9bQ,8e6d03a6-9f26-4b4b-8838-5ca1cd50375b,3,0.0,0.10499529294290837,-0.02825521257584873,"{
  ""analysis"": ""1. Assaults on Human Dignity: Not satisfied. The post does not contain any language that demeans or degrades individuals or groups based on protected characteristics. The text is a reference to a music band (Mötley Crüe), a song title ('Red Hot'), an album ('Shout at the Devil'), and a year (1983). No evidence of hate speech targeting any group or individual. 2. Calls for Violence: Not satisfied. There is no incitement or encouragement of violence in the text. The phrase 'Military Salute' is a common phrase and, in this context, appears to refer to a theme or style associated with the music, not a call for violence. 3. Vulgarity and/or Offensive Language: Not satisfied. The text does not contain profanity, slurs, or offensive language. 4. Edge Case (Cluster 0): The post is primarily a music reference with a YouTube link and lacks substantive analyzable content regarding hate speech. The text is fragmentary and does not provide sufficient context for meaningful assessment."",
  ""annotation"": ""-1"",
  ""confidence"": ""100"",
  ""edge_case_rule"": ""When a post consists primarily of non-analyzable elements (e.g., song titles, artist names, links) and lacks substantive context for assessment -> refuse to classify (-1)""
}","1. Assaults on Human Dignity: Not satisfied. The post does not contain any language that demeans or degrades individuals or groups based on protected characteristics. The text is a reference to a music band (Mötley Crüe), a song title ('Red Hot'), an album ('Shout at the Devil'), and a year (1983). No evidence of hate speech targeting any group or individual. 2. Calls for Violence: Not satisfied. There is no incitement or encouragement of violence in the text. The phrase 'Military Salute' is a common phrase and, in this context, appears to refer to a theme or style associated with the music, not a call for violence. 3. Vulgarity and/or Offensive Language: Not satisfied. The text does not contain profanity, slurs, or offensive language. 4. Edge Case (Cluster 0): The post is primarily a music reference with a YouTube link and lacks substantive analyzable content regarding hate speech. The text is fragmentary and does not provide sufficient context for meaningful assessment.",-1,100.0,"when **content lacks sufficient substantive analyzable text or context for meaningful assessment** due to non-analyzable elements (URLs, links, hashtags, metadata), fragmentary/ambiguous text, ambiguous intent/target, or generic content -> refuse to classify (-1)"
Watch Steve Bannon's Full Interview With MSNBC's Ari Melber | The Beat With Ari Melber https://youtu.be/oNiE0YIx5w0 via @YouTube,dca1386a-c51f-4cde-8ad0-d4630b523b68,1,0.0,0.10707465308805696,0.2868693866619064,"{
  ""analysis"": ""1. Assaults on Human Dignity: Not satisfied. The post does not contain any language that demeans or degrades individuals or groups based on protected characteristics. The text simply references an interview and provides a link. Evidence: 'Watch Steve Bannon's Full Interview With MSNBC's Ari Melber | The Beat With Ari Melber'.\n2. Calls for Violence: Not satisfied. There is no incitement or encouragement of violence against any individual or group. Evidence: No language in the post suggests violence.\n3. Vulgarity and/or Offensive Language: Not satisfied. The post does not contain profanity, slurs, or offensive language. Evidence: The language is neutral and informational.\nEdge Case (Cluster 0): The content is primarily a link and a program title, lacking substantive analyzable text or context for meaningful assessment."",
  ""annotation"": ""-1"",
  ""confidence"": ""100"",
  ""edge_case_rule"": ""When the content consists primarily of links, titles, or metadata with no substantive analyzable text or context -> refuse to classify (-1)""
}","1. Assaults on Human Dignity: Not satisfied. The post does not contain any language that demeans or degrades individuals or groups based on protected characteristics. The text simply references an interview and provides a link. Evidence: 'Watch Steve Bannon's Full Interview With MSNBC's Ari Melber | The Beat With Ari Melber'.
2. Calls for Violence: Not satisfied. There is no incitement or encouragement of violence against any individual or group. Evidence: No language in the post suggests violence.
3. Vulgarity and/or Offensive Language: Not satisfied. The post does not contain profanity, slurs, or offensive language. Evidence: The language is neutral and informational.
Edge Case (Cluster 0): The content is primarily a link and a program title, lacking substantive analyzable text or context for meaningful assessment.",-1,100.0,"when **content lacks sufficient substantive analyzable text or context for meaningful assessment** due to non-analyzable elements (URLs, links, hashtags, metadata), fragmentary/ambiguous text, ambiguous intent/target, or generic content -> refuse to classify (-1)"
https://www.nationalreview.com/2018/06/ireland-abortion-referendum-what-is-legal-now-mandatory/?utm_source=Sailthru&utm_medium=email&utm_campaign=NR%20Daily%20Monday%20through%20Friday%202018-06-14&utm_term=NR5PM%20Actives,faa218c0-c8d5-476a-b125-eddac11883fe,1,0.0,0.08034744923701409,0.38516727996217415,"{
  ""analysis"": ""1. Assaults on Human Dignity: Not satisfied. The text is a URL and does not contain any analyzable language that could demean or degrade individuals or groups. No evidence present. 2. Calls for Violence: Not satisfied. There is no text content that could incite or encourage violence; only a link is provided. 3. Vulgarity and/or Offensive Language: Not satisfied. The post contains no profanity, slurs, or offensive language—only a URL. Overall, the content is a bare link with no substantive or analyzable text."",
  ""annotation"": ""-1"",
  ""confidence"": ""100"",
  ""edge_case_rule"": ""When the content consists solely of non-analyzable elements such as URLs, links, or metadata with no substantive text -> refuse to classify (-1)""
}","1. Assaults on Human Dignity: Not satisfied. The text is a URL and does not contain any analyzable language that could demean or degrade individuals or groups. No evidence present. 2. Calls for Violence: Not satisfied. There is no text content that could incite or encourage violence; only a link is provided. 3. Vulgarity and/or Offensive Language: Not satisfied. The post contains no profanity, slurs, or offensive language—only a URL. Overall, the content is a bare link with no substantive or analyzable text.",-1,100.0,"when **content lacks sufficient substantive analyzable text or context for meaningful assessment** due to non-analyzable elements (URLs, links, hashtags, metadata), fragmentary/ambiguous text, ambiguous intent/target, or generic content -> refuse to classify (-1)"
And they walked.,6831b637-db22-4756-8188-45ee4a497391,2,0.0,-0.4041125453069308,0.008613845914885091,"{
  ""analysis"": ""1. Assaults on Human Dignity: Not satisfied. The post 'And they walked.' does not reference any individuals or groups, nor does it mention any protected characteristics such as race, ethnicity, gender, religion, or sexual orientation. No demeaning or degrading language is present. 2. Calls for Violence: Not satisfied. There is no incitement or encouragement of physical harm or violence against any individual or group. The text is neutral and lacks any actionable content. 3. Vulgarity and/or Offensive Language: Not satisfied. The post contains no profanity, slurs, or offensive language. The phrase is entirely neutral and non-offensive. Additionally, the text is fragmentary and lacks substantive context, making meaningful assessment difficult."",
  ""annotation"": ""-1"",
  ""confidence"": ""100"",
  ""edge_case_rule"": ""When the content is fragmentary or lacks substantive context for meaningful assessment -> refuse to classify (-1)""
}","1. Assaults on Human Dignity: Not satisfied. The post 'And they walked.' does not reference any individuals or groups, nor does it mention any protected characteristics such as race, ethnicity, gender, religion, or sexual orientation. No demeaning or degrading language is present. 2. Calls for Violence: Not satisfied. There is no incitement or encouragement of physical harm or violence against any individual or group. The text is neutral and lacks any actionable content. 3. Vulgarity and/or Offensive Language: Not satisfied. The post contains no profanity, slurs, or offensive language. The phrase is entirely neutral and non-offensive. Additionally, the text is fragmentary and lacks substantive context, making meaningful assessment difficult.",-1,100.0,"when **content lacks sufficient substantive analyzable text or context for meaningful assessment** due to non-analyzable elements (URLs, links, hashtags, metadata), fragmentary/ambiguous text, ambiguous intent/target, or generic content -> refuse to classify (-1)"
"This is so true, and so scary!",41443284-bc55-48be-b1b9-fe86a07e1c9e,3,0.0,0.10451928490040495,-0.22733539626641366,"{
  ""analysis"": ""1. Assaults on Human Dignity: Not satisfied. The post does not mention or reference any individuals or groups, nor does it contain any language that could be interpreted as demeaning or degrading based on protected characteristics. Text evidence: 'This is so true, and so scary!' is a general statement with no target. \n2. Calls for Violence: Not satisfied. There is no incitement or encouragement of physical harm or violence. The post expresses an emotional reaction (scary) but does not advocate for any action. \n3. Vulgarity and/or Offensive Language: Not satisfied. The language is neutral and contains no profanity, slurs, or offensive terms. Text evidence: The words 'true' and 'scary' are not offensive."",
  ""annotation"": ""-1"",
  ""confidence"": ""100"",
  ""edge_case_rule"": ""When a post contains only vague emotional reactions or general statements without substantive context or analyzable content -> refuse to classify (-1)""
}","1. Assaults on Human Dignity: Not satisfied. The post does not mention or reference any individuals or groups, nor does it contain any language that could be interpreted as demeaning or degrading based on protected characteristics. Text evidence: 'This is so true, and so scary!' is a general statement with no target. 
2. Calls for Violence: Not satisfied. There is no incitement or encouragement of physical harm or violence. The post expresses an emotional reaction (scary) but does not advocate for any action. 
3. Vulgarity and/or Offensive Language: Not satisfied. The language is neutral and contains no profanity, slurs, or offensive terms. Text evidence: The words 'true' and 'scary' are not offensive.",-1,100.0,"when **content lacks sufficient substantive analyzable text or context for meaningful assessment** due to non-analyzable elements (URLs, links, hashtags, metadata), fragmentary/ambiguous text, ambiguous intent/target, or generic content -> refuse to classify (-1)"
Liberal collateral damage.,7669f5e8-5e3a-4ded-a08f-08faf4c49955,3,0.0,-0.014414152261893923,-0.40489321905395664,"{
  ""analysis"": ""1. Assaults on Human Dignity: The guideline asks if the post demeans or degrades individuals or groups based on protected characteristics. The phrase 'Liberal collateral damage' is ambiguous; 'liberal' could refer to a political ideology, but there is no explicit demeaning or degrading language, nor is it clear if it targets a protected characteristic. Not satisfied. Evidence: The phrase is too fragmentary and lacks context to determine intent or target. 2. Calls for Violence: The phrase 'collateral damage' can imply harm, but without context, it is unclear if this is a literal or figurative reference, or if it is inciting or encouraging violence. Not satisfied. Evidence: No explicit call for violence or incitement is present. 3. Vulgarity and/or Offensive Language: There is no profanity, slur, or clearly offensive language in the phrase. Not satisfied. Evidence: The phrase is not inherently vulgar or offensive, though it could be interpreted as insensitive depending on context, which is lacking."",
  ""annotation"": ""-1"",
  ""confidence"": ""65"",
  ""edge_case_rule"": ""When a post consists of a short, ambiguous phrase lacking sufficient context to determine intent or target -> refuse to classify (-1)""
}","1. Assaults on Human Dignity: The guideline asks if the post demeans or degrades individuals or groups based on protected characteristics. The phrase 'Liberal collateral damage' is ambiguous; 'liberal' could refer to a political ideology, but there is no explicit demeaning or degrading language, nor is it clear if it targets a protected characteristic. Not satisfied. Evidence: The phrase is too fragmentary and lacks context to determine intent or target. 2. Calls for Violence: The phrase 'collateral damage' can imply harm, but without context, it is unclear if this is a literal or figurative reference, or if it is inciting or encouraging violence. Not satisfied. Evidence: No explicit call for violence or incitement is present. 3. Vulgarity and/or Offensive Language: There is no profanity, slur, or clearly offensive language in the phrase. Not satisfied. Evidence: The phrase is not inherently vulgar or offensive, though it could be interpreted as insensitive depending on context, which is lacking.",-1,65.0,"when **content lacks sufficient substantive analyzable text or context for meaningful assessment** due to non-analyzable elements (URLs, links, hashtags, metadata), fragmentary/ambiguous text, ambiguous intent/target, or generic content -> refuse to classify (-1)"
Jacksonville shooter HAD A THERAPIST http://ow.ly/MaHH30lzOiO #tcot #tlot #p2 #redpill #MAGA,bcd94289-cfd0-4191-bf00-df50af5c052d,0,0.0,0.3054022611885889,-0.08270829821990038,"{
  ""analysis"": ""1. Assaults on Human Dignity: Checked for demeaning or degrading language targeting individuals or groups based on protected characteristics (race, ethnicity, gender, religion, sexual orientation, etc.). The post states 'Jacksonville shooter HAD A THERAPIST' and provides a link and hashtags, but does not reference any protected characteristic or group, nor does it contain language that degrades or demeans. Not satisfied; no evidence present. 2. Calls for Violence: Checked for incitement or encouragement of physical harm or violence. The post does not call for, encourage, or incite violence against any individual or group. Not satisfied; no evidence present. 3. Vulgarity and/or Offensive Language: Checked for profanity, slurs, or other offensive language. The post does not contain any profanity, slurs, or offensive language. Not satisfied; no evidence present. The post is a statement about a news event, with a link and hashtags, but lacks substantive context or analyzable content regarding hate speech."",
  ""annotation"": ""-1"",
  ""confidence"": ""100"",
  ""edge_case_rule"": ""When a post consists primarily of a news headline, link, and/or hashtags without substantive analyzable content or context -> refuse to classify (-1)""
}","1. Assaults on Human Dignity: Checked for demeaning or degrading language targeting individuals or groups based on protected characteristics (race, ethnicity, gender, religion, sexual orientation, etc.). The post states 'Jacksonville shooter HAD A THERAPIST' and provides a link and hashtags, but does not reference any protected characteristic or group, nor does it contain language that degrades or demeans. Not satisfied; no evidence present. 2. Calls for Violence: Checked for incitement or encouragement of physical harm or violence. The post does not call for, encourage, or incite violence against any individual or group. Not satisfied; no evidence present. 3. Vulgarity and/or Offensive Language: Checked for profanity, slurs, or other offensive language. The post does not contain any profanity, slurs, or offensive language. Not satisfied; no evidence present. The post is a statement about a news event, with a link and hashtags, but lacks substantive context or analyzable content regarding hate speech.",-1,100.0,"when **content lacks sufficient substantive analyzable text or context for meaningful assessment** due to non-analyzable elements (URLs, links, hashtags, metadata), fragmentary/ambiguous text, ambiguous intent/target, or generic content -> refuse to classify (-1)"
"So, like what. 1/6 of the country...",a77cb3e2-16a5-42c2-9371-4a3e77935f4f,2,0.0,-0.4123251441457335,0.008180173638129411,"{
  ""analysis"": ""1. Assaults on Human Dignity: Not satisfied. The post does not contain any explicit or implicit demeaning or degrading language toward any individual or group based on protected characteristics. The phrase 'So, like what. 1/6 of the country...' is fragmentary and lacks context to determine any such assault. Evidence: The text is incomplete and does not reference any group or characteristic. \n2. Calls for Violence: Not satisfied. There is no incitement or encouragement of violence present in the text. Evidence: No language suggesting harm or violence. \n3. Vulgarity and/or Offensive Language: Not satisfied. The post does not contain profanity, slurs, or offensive language. Evidence: The language is neutral and non-offensive. \nEdge Case (Cluster 0): The content is fragmentary and lacks sufficient analyzable context for meaningful assessment. The meaning and intent are ambiguous due to the incomplete nature of the post."",
  ""annotation"": ""-1"",
  ""confidence"": ""100"",
  ""edge_case_rule"": ""When the content is fragmentary or lacks sufficient context for meaningful assessment -> refuse to classify (-1)""
}","1. Assaults on Human Dignity: Not satisfied. The post does not contain any explicit or implicit demeaning or degrading language toward any individual or group based on protected characteristics. The phrase 'So, like what. 1/6 of the country...' is fragmentary and lacks context to determine any such assault. Evidence: The text is incomplete and does not reference any group or characteristic. 
2. Calls for Violence: Not satisfied. There is no incitement or encouragement of violence present in the text. Evidence: No language suggesting harm or violence. 
3. Vulgarity and/or Offensive Language: Not satisfied. The post does not contain profanity, slurs, or offensive language. Evidence: The language is neutral and non-offensive. 
Edge Case (Cluster 0): The content is fragmentary and lacks sufficient analyzable context for meaningful assessment. The meaning and intent are ambiguous due to the incomplete nature of the post.",-1,100.0,"when **content lacks sufficient substantive analyzable text or context for meaningful assessment** due to non-analyzable elements (URLs, links, hashtags, metadata), fragmentary/ambiguous text, ambiguous intent/target, or generic content -> refuse to classify (-1)"
The crackdown continues.,96ad5ad1-359c-4e46-97b8-aa7d6f33096b,2,0.0,-0.4123251441457335,0.008180173638129411,"{
  ""analysis"": ""1. Assaults on Human Dignity: Not satisfied. The post 'The crackdown continues.' does not reference any individuals or groups, nor does it mention any protected characteristics such as race, ethnicity, gender, religion, or sexual orientation. There is no evidence of demeaning or degrading language. 2. Calls for Violence: Not satisfied. The post does not incite, encourage, or reference any physical harm or violence against any individual or group. 3. Vulgarity and/or Offensive Language: Not satisfied. The post contains no profanity, slurs, or offensive language. The phrase is neutral and lacks any explicit or implicit offensive content. Additionally, the post is highly fragmentary and lacks substantive context, making it difficult to assess intent or target."",
  ""annotation"": ""-1"",
  ""confidence"": ""100"",
  ""edge_case_rule"": ""When the content is fragmentary or lacks sufficient context for meaningful assessment -> refuse to classify (-1)""
}","1. Assaults on Human Dignity: Not satisfied. The post 'The crackdown continues.' does not reference any individuals or groups, nor does it mention any protected characteristics such as race, ethnicity, gender, religion, or sexual orientation. There is no evidence of demeaning or degrading language. 2. Calls for Violence: Not satisfied. The post does not incite, encourage, or reference any physical harm or violence against any individual or group. 3. Vulgarity and/or Offensive Language: Not satisfied. The post contains no profanity, slurs, or offensive language. The phrase is neutral and lacks any explicit or implicit offensive content. Additionally, the post is highly fragmentary and lacks substantive context, making it difficult to assess intent or target.",-1,100.0,"when **content lacks sufficient substantive analyzable text or context for meaningful assessment** due to non-analyzable elements (URLs, links, hashtags, metadata), fragmentary/ambiguous text, ambiguous intent/target, or generic content -> refuse to classify (-1)"
"London Rising 006: Facebook’s Social Credit, China x Silicon Valley Revisited, the Hypocrisy of #MeToo, Estrogen vs. Testosterone https://www.podbean.com/media/share/pb-3a3sn-97fe6...",3bb24fd4-9e14-4cf6-af95-ef09d94c7d8c,1,0.0,0.24078714570267062,0.17688530648782655,"{
  ""analysis"": ""1. Assaults on Human Dignity: Checked for demeaning or degrading language targeting individuals or groups based on protected characteristics. The text consists of a podcast episode title and a URL, with no explicit or implicit demeaning language present. No evidence found. 2. Calls for Violence: Checked for incitement or encouragement of physical harm. The text does not contain any calls for violence or threats. No evidence found. 3. Vulgarity and/or Offensive Language: Checked for profanity, slurs, or offensive language. The text does not contain any such language; it is a neutral listing of topics and a link. Additionally, the text is fragmentary and lacks substantive context for meaningful assessment, as it is primarily a podcast title and a URL, with no analyzable content or clear stance."",
  ""annotation"": ""-1"",
  ""confidence"": ""100"",
  ""edge_case_rule"": ""When the content consists primarily of titles, links, or hashtags without substantive analyzable text -> refuse to classify (-1)""
}","1. Assaults on Human Dignity: Checked for demeaning or degrading language targeting individuals or groups based on protected characteristics. The text consists of a podcast episode title and a URL, with no explicit or implicit demeaning language present. No evidence found. 2. Calls for Violence: Checked for incitement or encouragement of physical harm. The text does not contain any calls for violence or threats. No evidence found. 3. Vulgarity and/or Offensive Language: Checked for profanity, slurs, or offensive language. The text does not contain any such language; it is a neutral listing of topics and a link. Additionally, the text is fragmentary and lacks substantive context for meaningful assessment, as it is primarily a podcast title and a URL, with no analyzable content or clear stance.",-1,100.0,"when **content lacks sufficient substantive analyzable text or context for meaningful assessment** due to non-analyzable elements (URLs, links, hashtags, metadata), fragmentary/ambiguous text, ambiguous intent/target, or generic content -> refuse to classify (-1)"
From Sanity4Sweden...The Remarkable Mr. TRUDEAU / EU support at a '35-year High' https://youtu.be/E0EH5eUBXt0,87848286-95b1-4493-b23a-cbf0baaa35dd,3,0.0,0.27661347111580864,-0.046937553731458054,"{
  ""analysis"": ""1. Assaults on Human Dignity: Not satisfied. The post does not contain any language that demeans or degrades individuals or groups based on protected characteristics. The text references 'Sanity4Sweden', 'The Remarkable Mr. TRUDEAU', and 'EU support at a '35-year High'', but does not include any demeaning or degrading statements. 2. Calls for Violence: Not satisfied. There is no incitement or encouragement of physical harm or violence against any individual or group in the text. 3. Vulgarity and/or Offensive Language: Not satisfied. The post does not contain profanity, slurs, or other offensive language. The only content is a title, a reference to a public figure, and a link. Additionally, the post is primarily a link with minimal context, making it difficult to assess intent or content for hate speech."",
  ""annotation"": ""-1"",
  ""confidence"": ""100"",
  ""edge_case_rule"": ""When a post consists primarily of a link or reference with insufficient substantive text for analysis -> refuse to classify (-1)""
}","1. Assaults on Human Dignity: Not satisfied. The post does not contain any language that demeans or degrades individuals or groups based on protected characteristics. The text references 'Sanity4Sweden', 'The Remarkable Mr. TRUDEAU', and 'EU support at a '35-year High'', but does not include any demeaning or degrading statements. 2. Calls for Violence: Not satisfied. There is no incitement or encouragement of physical harm or violence against any individual or group in the text. 3. Vulgarity and/or Offensive Language: Not satisfied. The post does not contain profanity, slurs, or other offensive language. The only content is a title, a reference to a public figure, and a link. Additionally, the post is primarily a link with minimal context, making it difficult to assess intent or content for hate speech.",-1,100.0,"when **content lacks sufficient substantive analyzable text or context for meaningful assessment** due to non-analyzable elements (URLs, links, hashtags, metadata), fragmentary/ambiguous text, ambiguous intent/target, or generic content -> refuse to classify (-1)"
Asking LGBT: Gay Rights OR Islam? (Then The Police Unlawfully Detained Us) https://youtu.be/BbMioqPeEB0,6392ef20-8b4b-4a4e-97a7-7068f77793a3,3,0.0,0.14150441016687884,-0.14702391596380707,"{
  ""analysis"": ""1. Assaults on Human Dignity: The post mentions 'LGBT', 'Gay Rights', and 'Islam' in a question format ('Gay Rights OR Islam?'). There is no explicit demeaning or degrading language directed at any group; the phrasing is ambiguous and does not provide enough context to determine intent or target. No evidence of this criterion being satisfied. 2. Calls for Violence: There is no incitement or encouragement of violence in the text. The post references an event involving police detention but does not call for or encourage violence. Not satisfied. 3. Vulgarity and/or Offensive Language: The text does not contain profanity, slurs, or other offensive language. Not satisfied. Additionally, the post is fragmentary and primarily consists of a question and a link, lacking substantive context for meaningful assessment."",
  ""annotation"": ""-1"",
  ""confidence"": ""100"",
  ""edge_case_rule"": ""When a post consists primarily of ambiguous questions or references with insufficient context and/or is dominated by non-analyzable elements like links or metadata -> refuse to classify (-1)""
}","1. Assaults on Human Dignity: The post mentions 'LGBT', 'Gay Rights', and 'Islam' in a question format ('Gay Rights OR Islam?'). There is no explicit demeaning or degrading language directed at any group; the phrasing is ambiguous and does not provide enough context to determine intent or target. No evidence of this criterion being satisfied. 2. Calls for Violence: There is no incitement or encouragement of violence in the text. The post references an event involving police detention but does not call for or encourage violence. Not satisfied. 3. Vulgarity and/or Offensive Language: The text does not contain profanity, slurs, or other offensive language. Not satisfied. Additionally, the post is fragmentary and primarily consists of a question and a link, lacking substantive context for meaningful assessment.",-1,100.0,"when **content lacks sufficient substantive analyzable text or context for meaningful assessment** due to non-analyzable elements (URLs, links, hashtags, metadata), fragmentary/ambiguous text, ambiguous intent/target, or generic content -> refuse to classify (-1)"
@TommyRobinson was a GENUINE political prisoner https://www.whaleoil.co.nz/2018/08/whaleoil-video-...,9d5a2a19-fb2c-4df7-ba87-9552bc809bcd,3,0.0,0.3047757134873511,0.012949855369722528,"{
  ""analysis"": ""1. Assaults on Human Dignity: Not satisfied. The post does not contain any language that demeans or degrades individuals or groups based on protected characteristics. The only content is a statement about 'Tommy Robinson' being a 'GENUINE political prisoner' and a link. No evidence of hate speech targeting any group or individual based on protected characteristics. 2. Calls for Violence: Not satisfied. There is no incitement or encouragement of violence in the text. 3. Vulgarity and/or Offensive Language: Not satisfied. The post does not contain profanity, slurs, or offensive language. The only substantive text is a statement of opinion and a URL. Additionally, the post is fragmentary and lacks substantive context for meaningful assessment, as the main content is a link and a brief statement."",
  ""annotation"": ""-1"",
  ""confidence"": ""100"",
  ""edge_case_rule"": ""When a post consists primarily of a link or minimal text without substantive analyzable content -> refuse to classify (-1)""
}","1. Assaults on Human Dignity: Not satisfied. The post does not contain any language that demeans or degrades individuals or groups based on protected characteristics. The only content is a statement about 'Tommy Robinson' being a 'GENUINE political prisoner' and a link. No evidence of hate speech targeting any group or individual based on protected characteristics. 2. Calls for Violence: Not satisfied. There is no incitement or encouragement of violence in the text. 3. Vulgarity and/or Offensive Language: Not satisfied. The post does not contain profanity, slurs, or offensive language. The only substantive text is a statement of opinion and a URL. Additionally, the post is fragmentary and lacks substantive context for meaningful assessment, as the main content is a link and a brief statement.",-1,100.0,"when **content lacks sufficient substantive analyzable text or context for meaningful assessment** due to non-analyzable elements (URLs, links, hashtags, metadata), fragmentary/ambiguous text, ambiguous intent/target, or generic content -> refuse to classify (-1)"
#FreeAlexJones,7203570a-98c7-4571-abaf-e841c1872b52,0,0.0,0.10301903970203237,-0.06607806684400377,"{
  ""analysis"": ""1. Assaults on Human Dignity: Checked for demeaning or degrading language targeting individuals or groups based on protected characteristics. The text '#FreeAlexJones' does not reference any group or individual in a demeaning or degrading way; it is simply a slogan or hashtag. No evidence of this criterion being satisfied. 2. Calls for Violence: Checked for incitement or encouragement of physical harm or violence. The text does not contain any language that incites or encourages violence; it is a call for the release of a specific individual, not a call to action against others. 3. Vulgarity and/or Offensive Language: Checked for profanity, slurs, or offensive language. The text contains no profanity, slurs, or offensive language; it is a neutral hashtag. Additionally, the content is fragmentary and lacks substantive context for meaningful assessment, as it is just a hashtag without further analyzable text."",
  ""annotation"": ""-1"",
  ""confidence"": ""100"",
  ""edge_case_rule"": ""When the content consists solely of a hashtag, slogan, or fragmentary text with no substantive context -> refuse to classify (-1)""
}","1. Assaults on Human Dignity: Checked for demeaning or degrading language targeting individuals or groups based on protected characteristics. The text '#FreeAlexJones' does not reference any group or individual in a demeaning or degrading way; it is simply a slogan or hashtag. No evidence of this criterion being satisfied. 2. Calls for Violence: Checked for incitement or encouragement of physical harm or violence. The text does not contain any language that incites or encourages violence; it is a call for the release of a specific individual, not a call to action against others. 3. Vulgarity and/or Offensive Language: Checked for profanity, slurs, or offensive language. The text contains no profanity, slurs, or offensive language; it is a neutral hashtag. Additionally, the content is fragmentary and lacks substantive context for meaningful assessment, as it is just a hashtag without further analyzable text.",-1,100.0,"when **content lacks sufficient substantive analyzable text or context for meaningful assessment** due to non-analyzable elements (URLs, links, hashtags, metadata), fragmentary/ambiguous text, ambiguous intent/target, or generic content -> refuse to classify (-1)"
